,bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1154,1000345,1400,ACR46,4,Passed,20170831,"The Modesto Police Officer Leo Volk, Jr., and Modesto Police Sergeant Steve May Memorial Highway.","Relative to the Modesto Police Officer Leo Volk, Jr., and Modesto Police Sergeant Steve May Memorial Highway.",0,,20170831,"Chaptered by Secretary of State - Res. Chapter 136, Statutes of 2017.",https://legiscan.com/CA/bill/ACR46/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACR46
1155,1008547,1400,ACR76,4,Passed,20170831,Officer Keith Boyer Memorial Highway.,Relative to the Officer Keith Boyer Memorial Highway.,0,,20170831,"Chaptered by Secretary of State - Res. Chapter 137, Statutes of 2017.",https://legiscan.com/CA/bill/ACR76/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACR76
1156,1010717,1400,ACR87,4,Passed,20170613,Emergency Medical Services Week.,Relative to Emergency Medical Services Week.,0,,20170613,"Chaptered by Secretary of State - Res. Chapter 83, Statutes of 2017.",https://legiscan.com/CA/bill/ACR87/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACR87
1157,1050279,1400,ACR149,4,Passed,20180817,Officer and Medal of Valor Recipient Waldron G. Karp Memorial Highway.,Relative to the Officer and Medal of Valor Recipient Waldron G. Karp Memorial Highway.,0,,20180817,"Chaptered by Secretary of State - Res. Chapter 144, Statutes of 2018.",https://legiscan.com/CA/bill/ACR149/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACR149
1158,1052853,1400,ACR151,4,Passed,20180710,Gubernatorial appointments: military service.,Relative to gubernatorial appointments.,0,,20180710,"Chaptered by Secretary of State - Res. Chapter 120, Statutes of 2018.",https://legiscan.com/CA/bill/ACR151/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACR151
1159,1115407,1400,ACR226,4,Passed,20180613,Emergency Medical Services Week.,Relative to Emergency Medical Services Week.,0,,20180613,"Chaptered by Secretary of State - Res. Chapter 93, Statutes of 2018.",https://legiscan.com/CA/bill/ACR226/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACR226
1160,1117025,1400,ACR236,4,Passed,20180817,Pomona Police Officer Greggory Casillas Memorial Highway.,Relative to the Pomona Police Officer Greggory Casillas Memorial Highway.,0,,20180817,"Chaptered by Secretary of State - Res. Chapter 157, Statutes of 2018.",https://legiscan.com/CA/bill/ACR236/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACR236
1161,1125481,1400,ACR283,4,Passed,20180907,Code Enforcement Officer Appreciation Week.,Relative to Code Enforcement Officer Appreciation Week.,0,,20180907,"Chaptered by Secretary of State - Res. Chapter 215, Statutes of 2018.",https://legiscan.com/CA/bill/ACR283/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACR283
1162,982053,1400,AJR6,4,Passed,20170912,United States Postal Service.,Relative to the United States Postal Service.,0,,20170912,"Chaptered by Secretary of State - Res. Chapter 150, Statutes of 2017.",https://legiscan.com/CA/bill/AJR6/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AJR6
1163,1025001,1400,AJR22,4,Passed,20170925,Transgender service members.,Relative to transgender service members.,0,,20170925,"Chaptered by Secretary of State - Res. Chapter 209, Statutes of 2017.",https://legiscan.com/CA/bill/AJR22/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AJR22
1164,1086605,1400,AJR31,1,Introduced,20180212,Natural Resources Conservation Service: appointment of state directors.,Relative to the Natural Resources Conservation Service.,0,,20180213,From printer.,https://legiscan.com/CA/bill/AJR31/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AJR31
1165,1125528,1400,ACA32,1,Introduced,20180820,"Motor vehicle fuel and vehicle operation taxes: imposition, increase, or extension: voter approval.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by adding Section 3.5 to Article XIII A thereof, relating to taxation.",0,,20180821,From printer. May be heard in committee September 20.,https://legiscan.com/CA/bill/ACA32/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA32
1166,892468,1400,SB4,4,Passed,20171004,"Meaml.1#"" xmlns:xhtml=""http://www.w3.org/1999/xhtml""> An act to add and repeal Section 14087.59 of the Welfare and Institutions Code, relating to Medi-Cal, and declaring the urgency thereof, to take effect immediately.","An act to add and repeal Section 14087.59 of the Welfare and Institutions Code, relating to Medi-Cal, and declaring the urgency thereof, to take effect immediately.",0,,20171004,"Chaptered by Secretary of State. Chapter 479, Statutes of 2017.",https://legiscan.com/CA/bill/SB4/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB4
1167,892594,1400,SB27,6,Failed,20180201,Professions and vocations: licenses: military service.,"An act to add Section 114.6 to the Business and Professions Code, relating to professions and vocations.",0,,20180201,Returned to Secretary of Senate pursuant to Joint Rule 56.,https://legiscan.com/CA/bill/SB27/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB27
1168,893962,1400,SB61,4,Passed,20171012,Personal income taxes: voluntary contributions: Emergency Food for Families Voluntary Tax Contribution Fund.,"An act to amend Sections 18851, 18852, 18853, and 18855 of, and to amend the heading of Article 14 (commencing with Section 18851) of Chapter 3 of Part 10.2 of Division 2 of, the Revenue and Taxation Code, and to amend Section 18995 of the Welfare and Institutions Code, relating to taxation, and making an appropriation therefor.",0,,20171012,"Chaptered by Secretary of State. Chapter 723, Statutes of 2017.",https://legiscan.com/CA/bill/SB61/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB61
1169,894145,1400,SB64,2,Engrossed,20170504,Fossil-fuel generation units.,"An act to add Section 42301.19 to the Health and Safety Code, and to add Section 636 to the Public Utilities Code, relating to nonvehicular air pollution.",0,,20180829,Motion to reconsider made by Assembly Member Eggman.,https://legiscan.com/CA/bill/SB64/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB64
1170,899621,1400,SB67,6,Failed,20180201,Sentencing: driving under the influence.,"An act to amend Section 23550.5 of the Vehicle Code, relating to sentencing.",0,,20180201,Returned to Secretary of Senate pursuant to Joint Rule 56.,https://legiscan.com/CA/bill/SB67/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB67
1171,913436,1400,SB138,4,Passed,20171012,School meal programs: free and reduced-price meals: universal meal service.,"An act to amend Section 49562 of, and to add Sections 49564 and 49564.5 to, the Education Code, relating to school meals.",0,,20171012,"Chaptered by Secretary of State. Chapter 724, Statutes of 2017.",https://legiscan.com/CA/bill/SB138/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB138
1172,919215,1400,SB157,4,Passed,20170911,Invasion of privacy: distribution of sexually explicit materials: protection of plaintiff’s identity.,"An act to amend Section 1708.85 of the Civil Code, and to amend Section 6276.12 of the Government Code, relating to privacy.",0,,20170911,"Chaptered by Secretary of State. Chapter 233, Statutes of 2017.",https://legiscan.com/CA/bill/SB157/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB157
1173,931086,1400,SB179,4,Passed,20171015,"Gender identity: female, male, or nonbinary.","An act to amend, repeal, and add Sections 1277 and 1278 of, and to add Section 1277.5 to, the Code of Civil Procedure, to amend Sections 103426 and 103440 of, to amend the heading of Article 7 (commencing with Section 103425) of Chapter 11 of Part 1 of Division 102 of, and to amend, repeal, and add Sections 103425 and 103430 of, the Health and Safety Code, and to amend Section 13005 of, and to amend, repeal, and add Section 12800 of the Vehicle Code, relating to gender identity.",0,,20171015,"Chaptered by Secretary of State. Chapter 853, Statutes of 2017.",https://legiscan.com/CA/bill/SB179/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB179
1174,944460,1400,SB229,4,Passed,20171008,Accessory dwelling units.,"An act to amend Section 65852.2 of the Government Code, relating to land use.",0,,20171008,"Chaptered by Secretary of State. Chapter 594, Statutes of 2017.",https://legiscan.com/CA/bill/SB229/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB229
1175,947619,1400,SB240,4,Passed,20170717,County service areas: farmworker housing: County of Napa.,"An act to amend Section 25213.2 of the Government Code, relating to local government.",0,,20170717,"Chaptered by Secretary of State. Chapter 72, Statutes of 2017.",https://legiscan.com/CA/bill/SB240/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB240
1176,952810,1400,SB266,4,Passed,20171005,Armed service members: consumer loans.,"An act to amend Sections 1498, 14960, 22345, and 23038 of the Financial Code, and to amend Section 394 of the Military and Veterans Code, relating to consumer loans.",0,,20171005,"Chaptered by Secretary of State. Chapter 514, Statutes of 2017.",https://legiscan.com/CA/bill/SB266/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB266
1177,952826,1400,SB270,6,Failed,20180201,Human trafficking recognition and reporting: training: hotels and motels.,"An act to amend Section 52.6 of the Civil Code, relating to human trafficking.",0,,20180201,Returned to Secretary of Senate pursuant to Joint Rule 56.,https://legiscan.com/CA/bill/SB270/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB270
1178,956621,1400,SB284,6,Failed,20180201,Criminal procedure: misdemeanor citations.,"An act to amend Section 853.6 of the Penal Code, relating to criminal procedure.",487,Senate Public Safety,20180201,Returned to Secretary of Senate pursuant to Joint Rule 62(a).,https://legiscan.com/CA/bill/SB284/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB284
1179,956687,1400,SB290,5,Vetoed,20171010,Marine mammals and sea turtles: entanglement and stranding: emergency rescue services: grants.,"An act to add Section 4502 to the Fish and Game Code, relating to fish and wildlife.",0,,20180303,Last day to consider Governor’s veto pursuant to Joint Rule 58.5.,https://legiscan.com/CA/bill/SB290/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB290
1180,959933,1400,SB313,4,Passed,20170928,Advertising: automatic renewal and continuous service offers.,"An act to amend, repeal, and add Section 17602 of the Business and Professions Code, relating to advertising.",0,,20170928,"Chaptered by Secretary of State. Chapter 356, Statutes of 2017.",https://legiscan.com/CA/bill/SB313/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB313
1181,961494,1400,SB378,2,Engrossed,20170522,Alcoholic beverages: licenses: emergency orders.,"An act to add Section 23059 to the Business and Professions Code, relating to alcoholic beverages.",449,Assembly Appropriations,20170901,September 1 hearing: Held in committee and under submission.,https://legiscan.com/CA/bill/SB378/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB378
1182,963729,1400,SB396,4,Passed,20171015,"Employment: gender identity, gender expression, and sexual orientation.","An act to amend Sections 12950 and 12950.1 of the Government Code, and to amend Sections 14005 and 14012 of the Unemployment Insurance Code, relating to employment.",0,,20171015,"Chaptered by Secretary of State. Chapter 858, Statutes of 2017.",https://legiscan.com/CA/bill/SB396/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB396
1183,963777,1400,SB408,6,Failed,20180201,Income taxes withholding: exemption: active duty residents.,"An act to amend Section 13020 of the Unemployment Insurance Code, relating to income tax withholding.",0,,20180201,Returned to Secretary of Senate pursuant to Joint Rule 56.,https://legiscan.com/CA/bill/SB408/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB408
1184,963598,1400,SB410,4,Passed,20170911,Civil service: veterans’ hiring preference: active duty members.,"An act to amend Section 18976 of the Government Code, relating to veterans.",0,,20170911,"Chaptered by Secretary of State. Chapter 237, Statutes of 2017.",https://legiscan.com/CA/bill/SB410/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB410
1185,963599,1400,SB411,6,Failed,20180201,State military reservists: service awards.,"An act to add Chapter 4.7 (commencing with Section 50980) to Part 1 of Division 1 of Title 5 of the Government Code, relating to state military reservists, and making an appropriation therefor.",0,,20180201,Returned to Secretary of Senate pursuant to Joint Rule 56.,https://legiscan.com/CA/bill/SB411/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB411
1186,963492,1400,SB427,4,Passed,20170911,Public water systems: community water systems: lead user service lines.,"An act to amend Section 116885 of, and to add Section 116890 to, the Health and Safety Code, relating to drinking water.",0,,20170911,"Chaptered by Secretary of State. Chapter 238, Statutes of 2017.",https://legiscan.com/CA/bill/SB427/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB427
1187,963467,1400,SB431,6,Failed,20180201,Planning and zoning: building codes: accessory dwelling units.,"An act to add Section 65852.23 to the Government Code, relating to housing.",0,,20180201,Returned to Secretary of Senate pursuant to Joint Rule 56.,https://legiscan.com/CA/bill/SB431/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB431
